#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  60 160
# Band-Index:    1
   0.71735    -36.944259  0.000  0.720  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.961
   0.71735    -36.944259  0.000  0.720  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.961
   0.67959    -36.943467  0.000  0.720  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.962
   0.64184    -36.941093  0.000  0.720  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.60408    -36.937152  0.000  0.720  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.56633    -36.931665  0.000  0.720  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.52857    -36.924663  0.000  0.720  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.49082    -36.916189  0.000  0.720  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.963
   0.45306    -36.906288  0.000  0.720  0.000  0.243  0.000  0.000  0.000  0.000  0.000  0.963
   0.41531    -36.895026  0.000  0.720  0.000  0.243  0.000  0.000  0.000  0.000  0.000  0.963
   0.37755    -36.882473  0.000  0.720  0.000  0.243  0.000  0.000  0.000  0.000  0.000  0.963
   0.33980    -36.868717  0.000  0.719  0.000  0.245  0.000  0.000  0.000  0.000  0.000  0.966
   0.30204    -36.853865  0.000  0.718  0.000  0.247  0.000  0.000  0.000  0.000  0.000  0.966
   0.26429    -36.838056  0.000  0.716  0.000  0.250  0.000  0.000  0.000  0.000  0.000  0.966
   0.22653    -36.821461  0.000  0.712  0.000  0.254  0.000  0.000  0.000  0.000  0.000  0.966
   0.18878    -36.804334  0.000  0.708  0.000  0.259  0.000  0.000  0.000  0.000  0.000  0.967
   0.15102    -36.787058  0.000  0.697  0.000  0.269  0.000  0.000  0.000  0.000  0.000  0.968
   0.11327    -36.770283  0.000  0.680  0.000  0.287  0.000  0.000  0.000  0.000  0.000  0.969
   0.07551    -36.755208  0.000  0.645  0.000  0.323  0.000  0.000  0.000  0.000  0.000  0.969
   0.03776    -36.744040  0.000  0.580  0.000  0.388  0.000  0.000  0.000  0.000  0.000  0.969
   0.00000    -36.739842  0.000  0.484  0.000  0.484  0.000  0.000  0.000  0.000  0.000  0.969
 
# Band-Index:    5
   0.00000    -36.739790  0.000  0.483  0.000  0.484  0.000  0.000  0.000  0.000  0.000  0.969
   0.03776    -36.743698  0.000  0.391  0.000  0.577  0.000  0.000  0.000  0.000  0.000  0.969
